asset_id,asset_name,asset_group,category,state,district,latitude,longitude,nearest_environment_id,nearest_environment_name,protection_type,environment_type,distance_to_sensitive_area_m,distance_to_sensitive_area_km,relationship,nearest_land_id,nearest_land_name,dist_land_m,dist_land_km,land_relationship,nearest_marine_id,nearest_marine_name,dist_marine_m,dist_marine_km,marine_relationship
OSM_node_5358725322,HARBOSIDE RESTAURANT,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.659761,101.556283,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22391.3,22.39,Outside,426,Paya Indah Wetland Sanctuary,22391.3,22.39,Outside,085,Port Dickson Island Bird Sanctuary,36238.6,36.24,Outside
OSM_node_12633592302,Habiba Maju,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.87502,101.502154,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12337.7,12.34,Outside,426,Paya Indah Wetland Sanctuary,12337.7,12.34,Outside,085,Port Dickson Island Bird Sanctuary,56364.7,56.36,Outside
OSM_node_4679528189,Hai Yew Heng (Bun shop),Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.65992,101.560496,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22247.1,22.25,Outside,426,Paya Indah Wetland Sanctuary,22247.1,22.25,Outside,085,Port Dickson Island Bird Sanctuary,35845.0,35.84,Outside
OSM_way_1302798781,Haikaa Canteen,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.660575,101.560261,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22183.9,22.18,Outside,426,Paya Indah Wetland Sanctuary,22183.9,22.18,Outside,085,Port Dickson Island Bird Sanctuary,35904.9,35.9,Outside
OSM_node_13607134420,Hanam BBQ,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944053,101.542349,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10749.6,10.75,Outside,426,Paya Indah Wetland Sanctuary,10749.6,10.75,Outside,085,Port Dickson Island Bird Sanctuary,59756.8,59.76,Outside
OSM_node_4717596049,Kafe Belibis,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.859681,101.631432,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,0.0,0.0,Inside,426,Paya Indah Wetland Sanctuary,0.0,0.0,Inside,085,Port Dickson Island Bird Sanctuary,46598.9,46.6,Outside
OSM_way_682805807,Kantin,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.826773,101.445509,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,18864.1,18.86,Outside,426,Paya Indah Wetland Sanctuary,18864.1,18.86,Outside,085,Port Dickson Island Bird Sanctuary,57108.5,57.11,Outside
OSM_node_12014472527,Lubook Westhai king,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944122,101.585058,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,7963.6,7.96,Outside,426,Paya Indah Wetland Sanctuary,7963.6,7.96,Outside,085,Port Dickson Island Bird Sanctuary,57294.8,57.29,Outside
OSM_node_4727686080,Malabar Bistro,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.939993,101.456463,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,18728.2,18.73,Outside,426,Paya Indah Wetland Sanctuary,18728.2,18.73,Outside,085,Port Dickson Island Bird Sanctuary,65142.7,65.14,Outside
OSM_node_12902032657,Mangga Float Sijangkang,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.951453,101.46003,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,18873.1,18.87,Outside,426,Paya Indah Wetland Sanctuary,18873.1,18.87,Outside,085,Port Dickson Island Bird Sanctuary,65861.4,65.86,Outside
OSM_node_12902032638,Mardhiyah Tomyam Asis,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.951469,101.459744,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,18902.6,18.9,Outside,426,Paya Indah Wetland Sanctuary,18902.6,18.9,Outside,085,Port Dickson Island Bird Sanctuary,65883.0,65.88,Outside
OSM_node_12651142836,Nasi Ayam Warisan,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.801464,101.655432,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,6211.2,6.21,Outside,426,Paya Indah Wetland Sanctuary,6211.2,6.21,Outside,085,Port Dickson Island Bird Sanctuary,39668.7,39.67,Outside
OSM_node_7591632914,Nasi Kandar Al Waliq,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944314,101.527746,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12007.8,12.01,Outside,426,Paya Indah Wetland Sanctuary,12007.8,12.01,Outside,085,Port Dickson Island Bird Sanctuary,60686.9,60.69,Outside
OSM_node_12720612377,Nasi Kandar Haji Basheer,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.949228,101.548884,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10647.7,10.65,Outside,426,Paya Indah Wetland Sanctuary,10647.7,10.65,Outside,085,Port Dickson Island Bird Sanctuary,59845.2,59.85,Outside
OSM_node_4714340624,Nasnin Seafood,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.835904,101.561417,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,6064.8,6.06,Outside,426,Paya Indah Wetland Sanctuary,6064.8,6.06,Outside,085,Port Dickson Island Bird Sanctuary,48794.7,48.79,Outside
OSM_node_6968308289,NightBus Restaurant,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.891859,101.482251,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,14632.3,14.63,Outside,426,Paya Indah Wetland Sanctuary,14632.3,14.63,Outside,085,Port Dickson Island Bird Sanctuary,59231.9,59.23,Outside
OSM_node_5301785229,Nuwardy,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.934917,101.473548,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,16754.9,16.75,Outside,426,Paya Indah Wetland Sanctuary,16754.9,16.75,Outside,085,Port Dickson Island Bird Sanctuary,63488.8,63.49,Outside
OSM_node_4727003935,Pak Long Kelapa Bakar,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.826549,101.539532,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,8704.0,8.7,Outside,426,Paya Indah Wetland Sanctuary,8704.0,8.7,Outside,085,Port Dickson Island Bird Sanctuary,49581.0,49.58,Outside
OSM_node_13606056996,Pastapao,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.946275,101.589688,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,7897.6,7.9,Outside,419,Ayer Hitam (Additional) Forest Reserve,7897.6,7.9,Outside,085,Port Dickson Island Bird Sanctuary,57254.0,57.25,Outside
OSM_node_5668274021,Pizza Hut,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.952317,101.581321,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,8112.3,8.11,Outside,419,Ayer Hitam (Additional) Forest Reserve,8112.3,8.11,Outside,085,Port Dickson Island Bird Sanctuary,58291.4,58.29,Outside
OSM_node_7709396616,Pizza Hut,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.812602,101.500447,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,13315.7,13.32,Outside,426,Paya Indah Wetland Sanctuary,13315.7,13.32,Outside,085,Port Dickson Island Bird Sanctuary,51505.6,51.51,Outside
OSM_node_8883026398,Pizza Hut,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.875038,101.502238,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12328.3,12.33,Outside,426,Paya Indah Wetland Sanctuary,12328.3,12.33,Outside,085,Port Dickson Island Bird Sanctuary,56360.0,56.36,Outside
OSM_node_12633788753,Pizza Hut,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.89524,101.469014,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,16137.0,16.14,Outside,426,Paya Indah Wetland Sanctuary,16137.0,16.14,Outside,085,Port Dickson Island Bird Sanctuary,60498.5,60.5,Outside
OSM_node_11763760609,Polosso Cafe,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.952053,101.576453,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,8519.2,8.52,Outside,419,Ayer Hitam (Additional) Forest Reserve,8519.2,8.52,Outside,085,Port Dickson Island Bird Sanctuary,58532.1,58.53,Outside
OSM_node_5358630025,RED HOUSE SNACKS,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.658747,101.561139,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22354.2,22.35,Outside,426,Paya Indah Wetland Sanctuary,22354.2,22.35,Outside,085,Port Dickson Island Bird Sanctuary,35716.7,35.72,Outside
OSM_node_14180225518,RU YI COFFEE 如意咖啡,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.93288,101.547872,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,9467.9,9.47,Outside,426,Paya Indah Wetland Sanctuary,9467.9,9.47,Outside,085,Port Dickson Island Bird Sanctuary,58383.3,58.38,Outside
OSM_node_4714387750,Rahimah Seafood,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.823488,101.634806,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,3310.8,3.31,Outside,426,Paya Indah Wetland Sanctuary,3310.8,3.31,Outside,085,Port Dickson Island Bird Sanctuary,42946.7,42.95,Outside
OSM_node_4728985473,Raid Kopitiam,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.914604,101.474668,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,15921.4,15.92,Outside,426,Paya Indah Wetland Sanctuary,15921.4,15.92,Outside,085,Port Dickson Island Bird Sanctuary,61685.6,61.69,Outside
OSM_node_7592278266,Restaurant Bai Wei Xuan,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.943647,101.541872,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10757.9,10.76,Outside,426,Paya Indah Wetland Sanctuary,10757.9,10.76,Outside,085,Port Dickson Island Bird Sanctuary,59748.3,59.75,Outside
OSM_node_5358564623,Restaurant Kanchong Laut,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.728212,101.455443,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22358.0,22.36,Outside,426,Paya Indah Wetland Sanctuary,22358.0,22.36,Outside,085,Port Dickson Island Bird Sanctuary,49770.0,49.77,Outside
OSM_node_12014396143,Restaurant Kedai Papan,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.943297,101.585477,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,7861.2,7.86,Outside,426,Paya Indah Wetland Sanctuary,7861.2,7.86,Outside,085,Port Dickson Island Bird Sanctuary,57192.2,57.19,Outside
OSM_node_8044439523,Restoran Ah Gong,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.875755,101.489353,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,13761.1,13.76,Outside,426,Paya Indah Wetland Sanctuary,13761.1,13.76,Outside,085,Port Dickson Island Bird Sanctuary,57375.7,57.38,Outside
OSM_node_12014497720,Restoran Ahnaf Maju,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944661,101.585225,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,8011.5,8.01,Outside,426,Paya Indah Wetland Sanctuary,8011.5,8.01,Outside,085,Port Dickson Island Bird Sanctuary,57337.9,57.34,Outside
OSM_node_7592278263,Restoran Al-Arefin Bistro,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.943894,101.542122,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10756.1,10.76,Outside,426,Paya Indah Wetland Sanctuary,10756.1,10.76,Outside,085,Port Dickson Island Bird Sanctuary,59755.9,59.76,Outside
OSM_node_4758915005,Restoran Al-Fadhiya,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.800301,101.656758,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,6386.9,6.39,Outside,426,Paya Indah Wetland Sanctuary,6386.9,6.39,Outside,085,Port Dickson Island Bird Sanctuary,39482.6,39.48,Outside
OSM_node_4727251006,Restoran Al-Zahir,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.822788,101.532653,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,9566.1,9.57,Outside,426,Paya Indah Wetland Sanctuary,9566.1,9.57,Outside,085,Port Dickson Island Bird Sanctuary,49787.8,49.79,Outside
OSM_node_12014451274,Restoran Ar-Rasheed,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.943471,101.587362,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,7799.4,7.8,Outside,426,Paya Indah Wetland Sanctuary,7799.4,7.8,Outside,085,Port Dickson Island Bird Sanctuary,57106.7,57.11,Outside
OSM_node_4727003934,Restoran Ayam Penyet Paragon 2,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.826585,101.539701,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,8685.0,8.69,Outside,426,Paya Indah Wetland Sanctuary,8685.0,8.69,Outside,085,Port Dickson Island Bird Sanctuary,49571.4,49.57,Outside
OSM_node_4727686051,Restoran Fadhiya Maju Bistro,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.951442,101.469641,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,17914.3,17.91,Outside,426,Paya Indah Wetland Sanctuary,17914.3,17.91,Outside,085,Port Dickson Island Bird Sanctuary,65185.0,65.19,Outside
OSM_way_581781421,Restoran Jarom Corner,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.877535,101.497407,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12865.8,12.87,Outside,426,Paya Indah Wetland Sanctuary,12865.8,12.87,Outside,085,Port Dickson Island Bird Sanctuary,56923.5,56.92,Outside
OSM_node_7591632871,Restoran K2,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.942764,101.528628,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,11825.2,11.83,Outside,426,Paya Indah Wetland Sanctuary,11825.2,11.83,Outside,085,Port Dickson Island Bird Sanctuary,60489.6,60.49,Outside
OSM_node_14143655597,Restoran K2,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.942981,101.528503,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,11850.9,11.85,Outside,426,Paya Indah Wetland Sanctuary,11850.9,11.85,Outside,085,Port Dickson Island Bird Sanctuary,60517.3,60.52,Outside
OSM_node_11689939906,Restoran Kak Leha,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.894697,101.459652,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,17164.5,17.16,Outside,426,Paya Indah Wetland Sanctuary,17164.5,17.16,Outside,085,Port Dickson Island Bird Sanctuary,61164.0,61.16,Outside
OSM_node_1717522551,Restoran Kang Guan,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.889499,101.453337,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,17812.0,17.81,Outside,426,Paya Indah Wetland Sanctuary,17812.0,17.81,Outside,085,Port Dickson Island Bird Sanctuary,61233.0,61.23,Outside
OSM_node_5358725127,Restoran Kian Heng,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.660488,101.560841,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22176.3,22.18,Outside,426,Paya Indah Wetland Sanctuary,22176.3,22.18,Outside,085,Port Dickson Island Bird Sanctuary,35844.6,35.84,Outside
OSM_node_4758915319,Restoran Madina Maju,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.80345,101.661781,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,6316.1,6.32,Outside,426,Paya Indah Wetland Sanctuary,6316.1,6.32,Outside,085,Port Dickson Island Bird Sanctuary,39505.5,39.51,Outside
OSM_node_13886055361,Restoran Mr Nesh,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.663195,101.558043,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,21971.0,21.97,Outside,426,Paya Indah Wetland Sanctuary,21971.0,21.97,Outside,085,Port Dickson Island Bird Sanctuary,36266.6,36.27,Outside
OSM_node_13607273738,Restoran Pakistan,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.950002,101.526602,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12501.9,12.5,Outside,426,Paya Indah Wetland Sanctuary,12501.9,12.5,Outside,085,Port Dickson Island Bird Sanctuary,61279.6,61.28,Outside
OSM_node_7591775892,Restoran Salsabeel,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.945848,101.5269,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12186.7,12.19,Outside,426,Paya Indah Wetland Sanctuary,12186.7,12.19,Outside,085,Port Dickson Island Bird Sanctuary,60880.5,60.88,Outside
OSM_node_12651142847,Restoran Siti Sakinah Maju,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.800938,101.656009,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,6289.6,6.29,Outside,426,Paya Indah Wetland Sanctuary,6289.6,6.29,Outside,085,Port Dickson Island Bird Sanctuary,39585.8,39.59,Outside
OSM_node_4727251008,Restoran Sri Pelanga,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.82337,101.534102,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,9392.6,9.39,Outside,426,Paya Indah Wetland Sanctuary,9392.6,9.39,Outside,085,Port Dickson Island Bird Sanctuary,49725.9,49.73,Outside
OSM_node_7592278323,Restoran TWW,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.9426,101.540801,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10768.4,10.77,Outside,426,Paya Indah Wetland Sanctuary,10768.4,10.77,Outside,085,Port Dickson Island Bird Sanctuary,59716.9,59.72,Outside
OSM_node_7591632915,Restoran The Legen Western Tomyam,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944769,101.527353,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12073.3,12.07,Outside,426,Paya Indah Wetland Sanctuary,12073.3,12.07,Outside,085,Port Dickson Island Bird Sanctuary,60753.3,60.75,Outside
OSM_way_620360812,Restoran Viking Seafood,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.825088,101.416055,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,22130.2,22.13,Outside,426,Paya Indah Wetland Sanctuary,22130.2,22.13,Outside,085,Port Dickson Island Bird Sanctuary,59527.9,59.53,Outside
OSM_node_7875811185,Rojak Corner,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.912908,101.47868,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,15442.1,15.44,Outside,426,Paya Indah Wetland Sanctuary,15442.1,15.44,Outside,085,Port Dickson Island Bird Sanctuary,61251.9,61.25,Outside
OSM_node_9986383487,SOI 55 THAI KITCHEN (RIMBAYU),Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.946734,101.542752,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,10922.2,10.92,Outside,426,Paya Indah Wetland Sanctuary,10922.2,10.92,Outside,085,Port Dickson Island Bird Sanctuary,59981.3,59.98,Outside
OSM_node_12553915201,Salam Noodles,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.944154,101.52787,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,11986.0,11.99,Outside,426,Paya Indah Wetland Sanctuary,11986.0,11.99,Outside,085,Port Dickson Island Bird Sanctuary,60664.5,60.66,Outside
OSM_node_13599589962,Salam Noodles,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.951646,101.582431,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,8080.6,8.08,Outside,419,Ayer Hitam (Additional) Forest Reserve,8080.6,8.08,Outside,085,Port Dickson Island Bird Sanctuary,58166.2,58.17,Outside
OSM_node_14180225523,Sawadee,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.9329,101.54791,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,9466.1,9.47,Outside,426,Paya Indah Wetland Sanctuary,9466.1,9.47,Outside,085,Port Dickson Island Bird Sanctuary,58382.8,58.38,Outside
OSM_node_316256545,Sri Bayu Seafood,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.75052,101.444906,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,21902.8,21.9,Outside,426,Paya Indah Wetland Sanctuary,21902.8,21.9,Outside,085,Port Dickson Island Bird Sanctuary,52086.2,52.09,Outside
OSM_node_5301802821,Subhana Curry House,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.935433,101.473534,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,16778.0,16.78,Outside,426,Paya Indah Wetland Sanctuary,16778.0,16.78,Outside,085,Port Dickson Island Bird Sanctuary,63534.0,63.53,Outside
OSM_node_13607255086,SugarBun,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.948238,101.525533,426,Paya Indah Wetland Sanctuary,Forest Reserve,Land,12470.5,12.47,Outside,426,Paya Indah Wetland Sanctuary,12470.5,12.47,Outside,085,Port Dickson Island Bird Sanctuary,61185.2,61.19,Outside
OSM_node_13605714988,Sushi King,Supporting Tourism Asset,Food & Beverage,Selangor,Kuala Langat,2.952135,101.57732,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,8442.9,8.44,Outside,419,Ayer Hitam (Additional) Forest Reserve,8442.9,8.44,Outside,085,Port Dickson Island Bird Sanctuary,58492.3,58.49,Outside
