asset_id,asset_name,category,state,district,lat,lon,nearest_road_name,nearest_road_ref,nearest_road_type,distance_to_road_m,distance_to_road_km,nearest_motorway_name,distance_to_motorway_km,nearest_trunk_name,distance_to_trunk_km,road_access_tier
OSM_way_1450687264,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175297,102.200769,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5209.7,5.21,Lebuhraya Pantai Timur,129.902,Bulatan Pasir Pekan,6.385,Low Access
OSM_way_1450687265,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175309,102.200735,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5207.6,5.208,Lebuhraya Pantai Timur,129.906,Bulatan Pasir Pekan,6.388,Low Access
OSM_way_1450687266,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175317,102.200702,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5205.3,5.205,Lebuhraya Pantai Timur,129.909,Bulatan Pasir Pekan,6.389,Low Access
OSM_way_1450687267,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175324,102.200666,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5202.7,5.203,Lebuhraya Pantai Timur,129.912,Bulatan Pasir Pekan,6.391,Low Access
OSM_way_1450687268,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175327,102.200629,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5199.7,5.2,Lebuhraya Pantai Timur,129.915,Bulatan Pasir Pekan,6.393,Low Access
OSM_way_1450687269,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175316,102.200592,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5195.7,5.196,Lebuhraya Pantai Timur,129.917,Bulatan Pasir Pekan,6.392,Low Access
OSM_way_1450687270,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175376,102.200538,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5195.2,5.195,Lebuhraya Pantai Timur,129.926,Bulatan Pasir Pekan,6.4,Low Access
OSM_way_1450687271,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175343,102.20049,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5188.7,5.189,Lebuhraya Pantai Timur,129.927,Bulatan Pasir Pekan,6.398,Low Access
OSM_way_1450687272,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175369,102.200424,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5184.8,5.185,Lebuhraya Pantai Timur,129.935,Bulatan Pasir Pekan,6.403,Low Access
OSM_way_1450687273,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175362,102.20039,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5181.3,5.181,Lebuhraya Pantai Timur,129.937,Bulatan Pasir Pekan,6.403,Low Access
OSM_way_1450687274,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175291,102.20041,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5178.2,5.178,Lebuhraya Pantai Timur,129.929,Bulatan Pasir Pekan,6.395,Low Access
OSM_way_1450687275,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175299,102.200376,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5175.8,5.176,Lebuhraya Pantai Timur,129.933,Bulatan Pasir Pekan,6.397,Low Access
OSM_way_1450687276,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175308,102.200344,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5173.6,5.174,Lebuhraya Pantai Timur,129.936,Bulatan Pasir Pekan,6.399,Low Access
OSM_way_1450687277,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175378,102.200241,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5169.5,5.17,Lebuhraya Pantai Timur,129.949,Bulatan Pasir Pekan,6.409,Low Access
OSM_way_1450687278,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17537,102.200267,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5171.2,5.171,Lebuhraya Pantai Timur,129.947,Bulatan Pasir Pekan,6.408,Low Access
OSM_way_1450687279,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175382,102.200294,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5174.4,5.174,Lebuhraya Pantai Timur,129.946,Bulatan Pasir Pekan,6.408,Low Access
OSM_way_1450687280,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175377,102.200319,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5176.2,5.176,Lebuhraya Pantai Timur,129.943,Bulatan Pasir Pekan,6.407,Low Access
OSM_way_1450687281,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175285,102.200444,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5180.8,5.181,Lebuhraya Pantai Timur,129.926,Bulatan Pasir Pekan,6.393,Low Access
OSM_way_1450687282,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175311,102.200487,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5186.3,5.186,Lebuhraya Pantai Timur,129.925,Bulatan Pasir Pekan,6.395,Low Access
OSM_way_1450687283,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175303,102.200527,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5189.2,5.189,Lebuhraya Pantai Timur,129.921,Bulatan Pasir Pekan,6.393,Low Access
OSM_way_1450687284,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175286,102.200556,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5190.5,5.191,Lebuhraya Pantai Timur,129.918,Bulatan Pasir Pekan,6.39,Low Access
OSM_way_1450687285,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17528,102.200672,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5200.1,5.2,Lebuhraya Pantai Timur,129.908,Bulatan Pasir Pekan,6.386,Low Access
OSM_way_1450687286,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17527,102.200701,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5201.9,5.202,Lebuhraya Pantai Timur,129.905,Bulatan Pasir Pekan,6.384,Low Access
OSM_way_1450687287,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175263,102.200728,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5203.8,5.204,Lebuhraya Pantai Timur,129.903,Bulatan Pasir Pekan,6.383,Low Access
OSM_way_1450687288,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175258,102.200757,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5206.0,5.206,Lebuhraya Pantai Timur,129.9,Bulatan Pasir Pekan,6.381,Low Access
OSM_way_1450687289,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175245,102.200834,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5211.7,5.212,Lebuhraya Pantai Timur,129.893,Bulatan Pasir Pekan,6.378,Low Access
OSM_way_1450687290,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175243,102.200864,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5214.2,5.214,Lebuhraya Pantai Timur,129.891,Bulatan Pasir Pekan,6.377,Low Access
OSM_way_1450687291,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175243,102.200892,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5216.6,5.217,Lebuhraya Pantai Timur,129.889,Bulatan Pasir Pekan,6.376,Low Access
OSM_way_1450687292,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175241,102.200925,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5219.3,5.219,Lebuhraya Pantai Timur,129.886,Bulatan Pasir Pekan,6.375,Low Access
OSM_way_1450687293,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175264,102.200958,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5223.8,5.224,Lebuhraya Pantai Timur,129.885,Bulatan Pasir Pekan,6.376,Low Access
OSM_way_1450687294,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175272,102.200992,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5227.3,5.227,Lebuhraya Pantai Timur,129.883,Bulatan Pasir Pekan,6.376,Low Access
OSM_way_1450687295,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17528,102.201027,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5230.9,5.231,Lebuhraya Pantai Timur,129.881,Bulatan Pasir Pekan,6.376,Low Access
OSM_way_1450687296,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175288,102.201057,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5234.0,5.234,Lebuhraya Pantai Timur,129.88,Bulatan Pasir Pekan,6.376,Low Access
OSM_way_1450687298,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175133,102.200802,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5201.2,5.201,Lebuhraya Pantai Timur,129.887,Bulatan Pasir Pekan,6.367,Low Access
OSM_way_1450687299,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175127,102.200835,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5203.7,5.204,Lebuhraya Pantai Timur,129.884,Bulatan Pasir Pekan,6.365,Low Access
OSM_way_1450687300,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175125,102.200871,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5206.6,5.207,Lebuhraya Pantai Timur,129.881,Bulatan Pasir Pekan,6.364,Low Access
OSM_way_1450687301,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175119,102.2009,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5208.7,5.209,Lebuhraya Pantai Timur,129.878,Bulatan Pasir Pekan,6.362,Low Access
OSM_way_1450687302,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175116,102.200932,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5211.3,5.211,Lebuhraya Pantai Timur,129.875,Bulatan Pasir Pekan,6.361,Low Access
OSM_way_1450687303,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175125,102.201063,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5223.3,5.223,Lebuhraya Pantai Timur,129.866,Bulatan Pasir Pekan,6.359,Low Access
OSM_way_1450690087,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175113,102.201136,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5228.8,5.229,Lebuhraya Pantai Timur,129.859,Bulatan Pasir Pekan,6.355,Low Access
OSM_way_1450690088,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175142,102.201158,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5232.7,5.233,Lebuhraya Pantai Timur,129.86,Bulatan Pasir Pekan,6.358,Low Access
OSM_way_1450690089,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175178,102.201181,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5237.2,5.237,Lebuhraya Pantai Timur,129.861,Bulatan Pasir Pekan,6.361,Low Access
OSM_way_1450690090,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175205,102.201206,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5241.2,5.241,Lebuhraya Pantai Timur,129.861,Bulatan Pasir Pekan,6.363,Low Access
OSM_way_1450690091,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175252,102.201213,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5245.1,5.245,Lebuhraya Pantai Timur,129.865,Bulatan Pasir Pekan,6.368,Low Access
OSM_way_1450690092,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175264,102.201257,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5249.7,5.25,Lebuhraya Pantai Timur,129.862,Bulatan Pasir Pekan,6.368,Low Access
OSM_way_1450690093,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175256,102.2013,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5252.9,5.253,Lebuhraya Pantai Timur,129.858,Bulatan Pasir Pekan,6.366,Low Access
OSM_way_1450690094,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175244,102.201336,Bulatan Gok Kapur,223,Primary,5254.9,5.255,Lebuhraya Pantai Timur,129.855,Bulatan Pasir Pekan,6.364,Low Access
OSM_way_1450690095,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175233,102.201371,Bulatan Gok Kapur,223,Primary,5251.3,5.251,Lebuhraya Pantai Timur,129.851,Bulatan Pasir Pekan,6.361,Low Access
OSM_way_1450690096,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17522,102.20141,Bulatan Gok Kapur,223,Primary,5247.2,5.247,Lebuhraya Pantai Timur,129.847,Bulatan Pasir Pekan,6.359,Low Access
OSM_way_1450690097,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175211,102.201442,Bulatan Gok Kapur,223,Primary,5244.0,5.244,Lebuhraya Pantai Timur,129.844,Bulatan Pasir Pekan,6.357,Low Access
OSM_way_1450690098,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175198,102.201476,Bulatan Gok Kapur,223,Primary,5240.3,5.24,Lebuhraya Pantai Timur,129.84,Bulatan Pasir Pekan,6.355,Low Access
OSM_way_1450690099,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175207,102.20152,Bulatan Gok Kapur,223,Primary,5237.5,5.237,Lebuhraya Pantai Timur,129.838,Bulatan Pasir Pekan,6.355,Low Access
OSM_way_1450690100,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175197,102.201554,Bulatan Gok Kapur,223,Primary,5234.1,5.234,Lebuhraya Pantai Timur,129.834,Bulatan Pasir Pekan,6.353,Low Access
OSM_way_1450690101,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175183,102.201595,Bulatan Gok Kapur,223,Primary,5229.7,5.23,Lebuhraya Pantai Timur,129.83,Bulatan Pasir Pekan,6.35,Low Access
OSM_way_1450690102,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175159,102.201622,Bulatan Gok Kapur,223,Primary,5225.8,5.226,Lebuhraya Pantai Timur,129.826,Bulatan Pasir Pekan,6.347,Low Access
OSM_way_1450690104,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174978,102.201805,Bulatan Gok Kapur,223,Primary,5197.3,5.197,Lebuhraya Pantai Timur,129.797,Bulatan Pasir Pekan,6.322,Low Access
OSM_way_1450690105,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174956,102.201836,Bulatan Gok Kapur,223,Primary,5193.1,5.193,Lebuhraya Pantai Timur,129.793,Bulatan Pasir Pekan,6.319,Low Access
OSM_way_1450690106,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174933,102.201868,Bulatan Gok Kapur,223,Primary,5188.8,5.189,Lebuhraya Pantai Timur,129.789,Bulatan Pasir Pekan,6.316,Low Access
OSM_way_1450690107,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17491,102.2019,Bulatan Gok Kapur,223,Primary,5184.5,5.184,Lebuhraya Pantai Timur,129.785,Bulatan Pasir Pekan,6.312,Low Access
OSM_way_1450690108,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175084,102.201878,Bulatan Gok Kapur,223,Primary,5199.8,5.2,Lebuhraya Pantai Timur,129.8,Bulatan Pasir Pekan,6.332,Low Access
OSM_way_1450690109,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175062,102.201908,Bulatan Gok Kapur,223,Primary,5195.7,5.196,Lebuhraya Pantai Timur,129.796,Bulatan Pasir Pekan,6.328,Low Access
OSM_way_1450690110,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175123,102.201907,Bulatan Gok Kapur,223,Primary,5200.6,5.201,Lebuhraya Pantai Timur,129.801,Bulatan Pasir Pekan,6.335,Low Access
OSM_way_1450690111,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175101,102.201939,Bulatan Gok Kapur,223,Primary,5196.3,5.196,Lebuhraya Pantai Timur,129.797,Bulatan Pasir Pekan,6.332,Low Access
OSM_way_1450690112,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175076,102.201972,Bulatan Gok Kapur,223,Primary,5191.8,5.192,Lebuhraya Pantai Timur,129.792,Bulatan Pasir Pekan,6.328,Low Access
OSM_way_1450690113,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175053,102.202003,Bulatan Gok Kapur,223,Primary,5187.6,5.188,Lebuhraya Pantai Timur,129.788,Bulatan Pasir Pekan,6.325,Low Access
OSM_way_1450690114,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175031,102.202035,Bulatan Gok Kapur,223,Primary,5183.3,5.183,Lebuhraya Pantai Timur,129.784,Bulatan Pasir Pekan,6.322,Low Access
OSM_way_1450690115,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175008,102.202067,Bulatan Gok Kapur,223,Primary,5179.0,5.179,Lebuhraya Pantai Timur,129.78,Bulatan Pasir Pekan,6.318,Low Access
OSM_way_1450690116,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17506,102.202132,Bulatan Gok Kapur,223,Primary,5178.0,5.178,Lebuhraya Pantai Timur,129.779,Bulatan Pasir Pekan,6.322,Low Access
OSM_way_1450690117,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175047,102.202169,Bulatan Gok Kapur,223,Primary,5174.1,5.174,Lebuhraya Pantai Timur,129.775,Bulatan Pasir Pekan,6.32,Low Access
OSM_way_1450690118,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175045,102.202211,Bulatan Gok Kapur,223,Primary,5170.7,5.171,Lebuhraya Pantai Timur,129.772,Bulatan Pasir Pekan,6.319,Low Access
OSM_way_1450690119,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175034,102.202246,Bulatan Gok Kapur,223,Primary,5167.1,5.167,Lebuhraya Pantai Timur,129.768,Bulatan Pasir Pekan,6.317,Low Access
OSM_way_1450690120,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.175013,102.20228,Bulatan Gok Kapur,223,Primary,5162.8,5.163,Lebuhraya Pantai Timur,129.764,Bulatan Pasir Pekan,6.313,Low Access
OSM_way_1450690121,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.17501,102.202322,Bulatan Gok Kapur,223,Primary,5159.3,5.159,Lebuhraya Pantai Timur,129.76,Bulatan Pasir Pekan,6.312,Low Access
OSM_way_1450690122,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174995,102.202361,Bulatan Gok Kapur,223,Primary,5155.0,5.155,Lebuhraya Pantai Timur,129.756,Bulatan Pasir Pekan,6.309,Low Access
OSM_way_1450690123,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174945,102.201777,Bulatan Gok Kapur,223,Primary,5196.9,5.197,Lebuhraya Pantai Timur,129.797,Bulatan Pasir Pekan,6.319,Low Access
OSM_way_1450690124,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174928,102.201806,Bulatan Gok Kapur,223,Primary,5193.3,5.193,Lebuhraya Pantai Timur,129.793,Bulatan Pasir Pekan,6.317,Low Access
OSM_way_1450690125,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174826,102.201869,Bulatan Gok Kapur,223,Primary,5180.4,5.18,Lebuhraya Pantai Timur,129.78,Bulatan Pasir Pekan,6.304,Low Access
OSM_way_1450690126,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174825,102.201838,Bulatan Gok Kapur,223,Primary,5182.7,5.183,Lebuhraya Pantai Timur,129.783,Bulatan Pasir Pekan,6.305,Low Access
OSM_way_1450690127,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174828,102.201807,Bulatan Gok Kapur,223,Primary,5185.4,5.185,Lebuhraya Pantai Timur,129.785,Bulatan Pasir Pekan,6.306,Low Access
OSM_way_1450690128,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174828,102.201776,Bulatan Gok Kapur,223,Primary,5187.9,5.188,Lebuhraya Pantai Timur,129.788,Bulatan Pasir Pekan,6.307,Low Access
OSM_way_1450690129,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174779,102.201868,Bulatan Gok Kapur,223,Primary,5176.8,5.177,Lebuhraya Pantai Timur,129.777,Bulatan Pasir Pekan,6.299,Low Access
OSM_way_1450690130,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174782,102.201837,Bulatan Gok Kapur,223,Primary,5179.5,5.179,Lebuhraya Pantai Timur,129.779,Bulatan Pasir Pekan,6.3,Low Access
OSM_way_1450690131,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174784,102.201806,Bulatan Gok Kapur,223,Primary,5182.1,5.182,Lebuhraya Pantai Timur,129.782,Bulatan Pasir Pekan,6.301,Low Access
OSM_way_1450690132,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174785,102.201777,Bulatan Gok Kapur,223,Primary,5184.4,5.184,Lebuhraya Pantai Timur,129.784,Bulatan Pasir Pekan,6.302,Low Access
OSM_way_1450690133,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174786,102.201746,Bulatan Gok Kapur,223,Primary,5187.0,5.187,Lebuhraya Pantai Timur,129.787,Bulatan Pasir Pekan,6.303,Low Access
OSM_way_1450690134,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.174786,102.201715,Bulatan Gok Kapur,223,Primary,5189.4,5.189,Lebuhraya Pantai Timur,129.789,Bulatan Pasir Pekan,6.304,Low Access
OSM_way_1450694855,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.176217,102.20057,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5256.1,5.256,Lebuhraya Pantai Timur,129.991,Bulatan Pasir Pekan,6.49,Low Access
OSM_way_1450694856,Unnamed Historic Site (Tomb),Historic Site (Tomb),Kelantan,Tumpat,6.176265,102.200175,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,5225.5,5.226,Lebuhraya Pantai Timur,130.025,Bulatan Pasir Pekan,6.506,Low Access
OSM_node_6698428685,Muzium Wau Kite,Museum,Kelantan,Tumpat,6.215673,102.126605,Lorong Hat Soud,134,Primary,1699.8,1.7,Lebuhraya Pantai Timur,138.842,Bulatan Pasir Pekan,14.505,Limited Access
OSM_node_5147923423,"Tanjung Kubur, Pangkalan Kubor",Viewpoint,Kelantan,Tumpat,6.231736,102.089547,Unnamed Primary,,Primary,95.3,0.095,Lebuhraya Pantai Timur,143.01,Bulatan Pasir Pekan,18.682,Direct Access
OSM_way_966545815,Unnamed Zoo,Zoo,Kelantan,Tumpat,6.199826,102.169457,Jalan Kota Bharu - Pengkalan Kubor,134,Primary,4538.6,4.539,Lebuhraya Pantai Timur,134.264,Bulatan Pasir Pekan,10.254,Low Access
OSM_node_10964081190,Coach MY airplane,Attraction,Melaka,Alor Gajah,2.443509,102.203648,Unnamed Primary (M10),M10,Primary,81.3,0.081,Lebuhraya Utara–Selatan,0.581,Lebuh AMJ,2.203,Direct Access
OSM_node_9172128014,Homestay Tanjung Bidara,Attraction,Melaka,Alor Gajah,2.333817,102.086898,Unnamed Primary (M157),M157,Primary,56.7,0.057,Lebuhraya Utara–Selatan,15.283,Jalan Melaka - Masjid Tanah - Lubok Cina,2.871,Direct Access
OSM_node_359127274,Pusat Pelancongan Kampung Pengkalan Balak,Attraction,Melaka,Alor Gajah,2.32196,102.069325,Jalan Kuala Sungai Baru-Sungai Udang,138,Primary,898.1,0.898,Lebuhraya Utara–Selatan,17.134,Jalan Melaka - Masjid Tanah - Lubok Cina,5.152,Good Access
OSM_node_417972281,Tanjung Tuan,Attraction,Melaka,Alor Gajah,2.40808,101.852315,Jalan Pantai,5,Trunk,2215.6,2.216,Lebuhraya Seremban-Port Dickson,10.34,Jalan Pantai,2.216,Low Access
OSM_way_197110335,Monkey Bay,Beach,Melaka,Alor Gajah,2.413196,101.851255,Jalan Pantai,5,Trunk,1860.5,1.861,Lebuhraya Seremban-Port Dickson,9.798,Jalan Pantai,1.861,Limited Access
OSM_way_1262249310,Pantai Keramat,Beach,Melaka,Alor Gajah,2.406831,101.856275,Jalan Pantai,5,Trunk,2056.3,2.056,Lebuhraya Seremban-Port Dickson,10.425,Jalan Pantai,2.056,Low Access
OSM_way_943471310,Pantai Pengkalan Balak,Beach,Melaka,Alor Gajah,2.314036,102.072187,Unnamed Primary,,Primary,1477.1,1.477,Lebuhraya Utara–Selatan,17.871,Jalan Melaka - Masjid Tanah - Lubok Cina,5.575,Limited Access
