beds,date,type,state,district
0,2019-01-01,hospital_non_moh,Kedah,Yan
0,2020-01-01,hospital_non_moh,Kedah,Yan
0,2021-01-01,hospital_non_moh,Kedah,Yan
0,2022-01-01,hospital_non_moh,Kedah,Yan
0,2015-01-01,special_medical_institution,Kedah,Yan
0,2016-01-01,special_medical_institution,Kedah,Yan
0,2017-01-01,special_medical_institution,Kedah,Yan
0,2018-01-01,special_medical_institution,Kedah,Yan
0,2019-01-01,special_medical_institution,Kedah,Yan
0,2020-01-01,special_medical_institution,Kedah,Yan
0,2021-01-01,special_medical_institution,Kedah,Yan
0,2022-01-01,special_medical_institution,Kedah,Yan
2509,2015-01-01,all,Kelantan,All Districts
2589,2016-01-01,all,Kelantan,All Districts
2590,2017-01-01,all,Kelantan,All Districts
2659,2018-01-01,all,Kelantan,All Districts
2787,2019-01-01,all,Kelantan,All Districts
2786,2020-01-01,all,Kelantan,All Districts
2812,2021-01-01,all,Kelantan,All Districts
2970,2022-01-01,all,Kelantan,All Districts
1740,2015-01-01,hospital_moh,Kelantan,All Districts
1816,2016-01-01,hospital_moh,Kelantan,All Districts
1816,2017-01-01,hospital_moh,Kelantan,All Districts
1843,2018-01-01,hospital_moh,Kelantan,All Districts
1958,2019-01-01,hospital_moh,Kelantan,All Districts
1957,2020-01-01,hospital_moh,Kelantan,All Districts
1983,2021-01-01,hospital_moh,Kelantan,All Districts
2141,2022-01-01,hospital_moh,Kelantan,All Districts
769,2015-01-01,hospital_non_moh,Kelantan,All Districts
773,2016-01-01,hospital_non_moh,Kelantan,All Districts
774,2017-01-01,hospital_non_moh,Kelantan,All Districts
816,2018-01-01,hospital_non_moh,Kelantan,All Districts
829,2019-01-01,hospital_non_moh,Kelantan,All Districts
829,2020-01-01,hospital_non_moh,Kelantan,All Districts
829,2021-01-01,hospital_non_moh,Kelantan,All Districts
829,2022-01-01,hospital_non_moh,Kelantan,All Districts
0,2015-01-01,special_medical_institution,Kelantan,All Districts
0,2016-01-01,special_medical_institution,Kelantan,All Districts
0,2017-01-01,special_medical_institution,Kelantan,All Districts
0,2018-01-01,special_medical_institution,Kelantan,All Districts
0,2019-01-01,special_medical_institution,Kelantan,All Districts
0,2020-01-01,special_medical_institution,Kelantan,All Districts
0,2021-01-01,special_medical_institution,Kelantan,All Districts
0,2022-01-01,special_medical_institution,Kelantan,All Districts
0,2015-01-01,all,Kelantan,Bachok
0,2016-01-01,all,Kelantan,Bachok
0,2017-01-01,all,Kelantan,Bachok
0,2018-01-01,all,Kelantan,Bachok
0,2019-01-01,all,Kelantan,Bachok
0,2020-01-01,all,Kelantan,Bachok
0,2021-01-01,all,Kelantan,Bachok
0,2022-01-01,all,Kelantan,Bachok
0,2015-01-01,hospital_moh,Kelantan,Bachok
0,2016-01-01,hospital_moh,Kelantan,Bachok
0,2017-01-01,hospital_moh,Kelantan,Bachok
0,2018-01-01,hospital_moh,Kelantan,Bachok
0,2019-01-01,hospital_moh,Kelantan,Bachok
0,2020-01-01,hospital_moh,Kelantan,Bachok
0,2021-01-01,hospital_moh,Kelantan,Bachok
0,2022-01-01,hospital_moh,Kelantan,Bachok
0,2015-01-01,hospital_non_moh,Kelantan,Bachok
0,2016-01-01,hospital_non_moh,Kelantan,Bachok
0,2017-01-01,hospital_non_moh,Kelantan,Bachok
0,2018-01-01,hospital_non_moh,Kelantan,Bachok
0,2019-01-01,hospital_non_moh,Kelantan,Bachok
0,2020-01-01,hospital_non_moh,Kelantan,Bachok
0,2021-01-01,hospital_non_moh,Kelantan,Bachok
0,2022-01-01,hospital_non_moh,Kelantan,Bachok
0,2015-01-01,special_medical_institution,Kelantan,Bachok
0,2016-01-01,special_medical_institution,Kelantan,Bachok
0,2017-01-01,special_medical_institution,Kelantan,Bachok
0,2018-01-01,special_medical_institution,Kelantan,Bachok
0,2019-01-01,special_medical_institution,Kelantan,Bachok
0,2020-01-01,special_medical_institution,Kelantan,Bachok
0,2021-01-01,special_medical_institution,Kelantan,Bachok
0,2022-01-01,special_medical_institution,Kelantan,Bachok
90,2015-01-01,all,Kelantan,Gua Musang
90,2016-01-01,all,Kelantan,Gua Musang
90,2017-01-01,all,Kelantan,Gua Musang
90,2018-01-01,all,Kelantan,Gua Musang
90,2019-01-01,all,Kelantan,Gua Musang
90,2020-01-01,all,Kelantan,Gua Musang
90,2021-01-01,all,Kelantan,Gua Musang
90,2022-01-01,all,Kelantan,Gua Musang
90,2015-01-01,hospital_moh,Kelantan,Gua Musang
90,2016-01-01,hospital_moh,Kelantan,Gua Musang
90,2017-01-01,hospital_moh,Kelantan,Gua Musang
90,2018-01-01,hospital_moh,Kelantan,Gua Musang
90,2019-01-01,hospital_moh,Kelantan,Gua Musang
90,2020-01-01,hospital_moh,Kelantan,Gua Musang
90,2021-01-01,hospital_moh,Kelantan,Gua Musang
90,2022-01-01,hospital_moh,Kelantan,Gua Musang
0,2015-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2016-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2017-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2018-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2019-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2020-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2021-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2022-01-01,hospital_non_moh,Kelantan,Gua Musang
0,2015-01-01,special_medical_institution,Kelantan,Gua Musang
0,2016-01-01,special_medical_institution,Kelantan,Gua Musang
0,2017-01-01,special_medical_institution,Kelantan,Gua Musang
0,2018-01-01,special_medical_institution,Kelantan,Gua Musang
0,2019-01-01,special_medical_institution,Kelantan,Gua Musang
0,2020-01-01,special_medical_institution,Kelantan,Gua Musang
0,2021-01-01,special_medical_institution,Kelantan,Gua Musang
0,2022-01-01,special_medical_institution,Kelantan,Gua Musang
24,2015-01-01,all,Kelantan,Jeli
80,2016-01-01,all,Kelantan,Jeli
80,2017-01-01,all,Kelantan,Jeli
80,2018-01-01,all,Kelantan,Jeli
80,2019-01-01,all,Kelantan,Jeli
80,2020-01-01,all,Kelantan,Jeli
80,2021-01-01,all,Kelantan,Jeli
80,2022-01-01,all,Kelantan,Jeli
24,2015-01-01,hospital_moh,Kelantan,Jeli
80,2016-01-01,hospital_moh,Kelantan,Jeli
80,2017-01-01,hospital_moh,Kelantan,Jeli
80,2018-01-01,hospital_moh,Kelantan,Jeli
80,2019-01-01,hospital_moh,Kelantan,Jeli
80,2020-01-01,hospital_moh,Kelantan,Jeli
80,2021-01-01,hospital_moh,Kelantan,Jeli
80,2022-01-01,hospital_moh,Kelantan,Jeli
0,2015-01-01,hospital_non_moh,Kelantan,Jeli
0,2016-01-01,hospital_non_moh,Kelantan,Jeli
0,2017-01-01,hospital_non_moh,Kelantan,Jeli
0,2018-01-01,hospital_non_moh,Kelantan,Jeli
0,2019-01-01,hospital_non_moh,Kelantan,Jeli
0,2020-01-01,hospital_non_moh,Kelantan,Jeli
0,2021-01-01,hospital_non_moh,Kelantan,Jeli
0,2022-01-01,hospital_non_moh,Kelantan,Jeli
0,2015-01-01,special_medical_institution,Kelantan,Jeli
0,2016-01-01,special_medical_institution,Kelantan,Jeli
0,2017-01-01,special_medical_institution,Kelantan,Jeli
0,2018-01-01,special_medical_institution,Kelantan,Jeli
0,2019-01-01,special_medical_institution,Kelantan,Jeli
0,2020-01-01,special_medical_institution,Kelantan,Jeli
0,2021-01-01,special_medical_institution,Kelantan,Jeli
0,2022-01-01,special_medical_institution,Kelantan,Jeli
1689,2015-01-01,all,Kelantan,Kota Bharu
1710,2016-01-01,all,Kelantan,Kota Bharu
1711,2017-01-01,all,Kelantan,Kota Bharu
1780,2018-01-01,all,Kelantan,Kota Bharu
1811,2019-01-01,all,Kelantan,Kota Bharu
1811,2020-01-01,all,Kelantan,Kota Bharu
1811,2021-01-01,all,Kelantan,Kota Bharu
1811,2022-01-01,all,Kelantan,Kota Bharu
920,2015-01-01,hospital_moh,Kelantan,Kota Bharu
937,2016-01-01,hospital_moh,Kelantan,Kota Bharu
937,2017-01-01,hospital_moh,Kelantan,Kota Bharu
964,2018-01-01,hospital_moh,Kelantan,Kota Bharu
982,2019-01-01,hospital_moh,Kelantan,Kota Bharu
982,2020-01-01,hospital_moh,Kelantan,Kota Bharu
982,2021-01-01,hospital_moh,Kelantan,Kota Bharu
982,2022-01-01,hospital_moh,Kelantan,Kota Bharu
769,2015-01-01,hospital_non_moh,Kelantan,Kota Bharu
773,2016-01-01,hospital_non_moh,Kelantan,Kota Bharu
774,2017-01-01,hospital_non_moh,Kelantan,Kota Bharu
816,2018-01-01,hospital_non_moh,Kelantan,Kota Bharu
829,2019-01-01,hospital_non_moh,Kelantan,Kota Bharu
829,2020-01-01,hospital_non_moh,Kelantan,Kota Bharu
829,2021-01-01,hospital_non_moh,Kelantan,Kota Bharu
829,2022-01-01,hospital_non_moh,Kelantan,Kota Bharu
0,2015-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2016-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2017-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2018-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2019-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2020-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2021-01-01,special_medical_institution,Kelantan,Kota Bharu
0,2022-01-01,special_medical_institution,Kelantan,Kota Bharu
172,2015-01-01,all,Kelantan,Kuala Krai
172,2016-01-01,all,Kelantan,Kuala Krai
172,2017-01-01,all,Kelantan,Kuala Krai
172,2018-01-01,all,Kelantan,Kuala Krai
268,2019-01-01,all,Kelantan,Kuala Krai
268,2020-01-01,all,Kelantan,Kuala Krai
268,2021-01-01,all,Kelantan,Kuala Krai
424,2022-01-01,all,Kelantan,Kuala Krai
172,2015-01-01,hospital_moh,Kelantan,Kuala Krai
172,2016-01-01,hospital_moh,Kelantan,Kuala Krai
172,2017-01-01,hospital_moh,Kelantan,Kuala Krai
172,2018-01-01,hospital_moh,Kelantan,Kuala Krai
268,2019-01-01,hospital_moh,Kelantan,Kuala Krai
268,2020-01-01,hospital_moh,Kelantan,Kuala Krai
268,2021-01-01,hospital_moh,Kelantan,Kuala Krai
424,2022-01-01,hospital_moh,Kelantan,Kuala Krai
0,2015-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2016-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2017-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2018-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2019-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2020-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2021-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2022-01-01,hospital_non_moh,Kelantan,Kuala Krai
0,2015-01-01,special_medical_institution,Kelantan,Kuala Krai
0,2016-01-01,special_medical_institution,Kelantan,Kuala Krai
0,2017-01-01,special_medical_institution,Kelantan,Kuala Krai
0,2018-01-01,special_medical_institution,Kelantan,Kuala Krai
0,2019-01-01,special_medical_institution,Kelantan,Kuala Krai
0,2020-01-01,special_medical_institution,Kelantan,Kuala Krai
