asset_id,asset_name,category,state,district,lat,lon,nearest_healthcare_name,nearest_healthcare_type,distance_to_healthcare_m,distance_to_healthcare_km,nearest_hospital_name,distance_to_hospital_km,nearest_clinic_name,distance_to_clinic_km,nearest_pharmacy_name,distance_to_pharmacy_km,healthcare_access_tier,hospital_access_tier
OSM_node_3998399410,Manggis Memodou,Historic Site,Sabah,Kinabatangan,5.699158,118.382737,Unnamed Hospital,Hospital,23476.6,23.477,Unnamed Hospital,23.477,Klinik Kesihatan Ibu dan Anak Sandakan,33.642,Farmasi Borneo Dispensary Sdn. Bhd.,33.246,Low Access,Limited Emergency Access
OSM_node_3991630115,Martin and Osa Johnson Camp,Historic Site,Sabah,Kinabatangan,5.6863,118.394651,Unnamed Hospital,Hospital,22871.2,22.871,Unnamed Hospital,22.871,Klinik Kesihatan Ibu dan Anak Sandakan,35.478,Farmasi Borneo Dispensary Sdn. Bhd.,35.09,Low Access,Limited Emergency Access
OSM_node_3998399409,Tapak Kuburan Pengiran Indor,Historic Site (Tomb),Sabah,Kinabatangan,5.661896,118.40326,Unnamed Hospital,Hospital,21173.9,21.174,Unnamed Hospital,21.174,Klinik Kesihatan Ibu dan Anak Sandakan,37.661,Farmasi Borneo Dispensary Sdn. Bhd.,37.294,Low Access,Limited Emergency Access
OSM_node_3991661111,Muzium Agop Batu Tulug.,Museum,Sabah,Kinabatangan,5.415701,117.942409,Kelinik Kampung.,Clinic,707.7,0.708,Klinik Kesihatan Bukit Garam,14.125,Kelinik Kampung.,0.708,Farmasi Dispensary Borneo Indah,50.698,High Access,Moderate Emergency Access
OSM_node_4707674789,Pertasa estate,Viewpoint,Sabah,Kinabatangan,5.281781,118.316708,Unnamed Hospital,Hospital,25598.4,25.598,Unnamed Hospital,25.598,Klinik Kesihatan Lahad Datu,28.476,Anim Pharmacy,27.532,Low Access,Limited Emergency Access
OSM_node_5460602524,Borneo Bayau Firefly Cruise,Attraction,Sabah,Kota Belud,6.477387,116.493345,Klinik Komuniti Alapbana Kota Belud,Clinic,14943.6,14.944,Hospital Daerah Kota Belud,16.311,Klinik Komuniti Alapbana Kota Belud,14.944,Farmasi afid,15.191,Low Access,Limited Emergency Access
OSM_node_5460612828,Borneo Bayau River Cruise,Attraction,Sabah,Kota Belud,6.40969,116.4161,Klinik Komuniti Alapbana Kota Belud,Clinic,5797.1,5.797,Hospital Daerah Kota Belud,7.09,Klinik Komuniti Alapbana Kota Belud,5.797,Guardian,6.25,Limited Access,Moderate Emergency Access
OSM_node_5134516133,Capernaum Garden,Attraction,Sabah,Kota Belud,6.221346,116.4399,Unnamed Clinic,Clinic,1151.3,1.151,Klinik,11.019,Unnamed Clinic,1.151,Watsons,14.857,High Access,Moderate Emergency Access
OSM_node_4805082721,Fruits Market,Attraction,Sabah,Kota Belud,6.028041,116.462607,Klinik Kesihatan Simpangan,Clinic,953.0,0.953,Klinik,17.899,Klinik Kesihatan Simpangan,0.953,Unnamed Pharmacy,13.38,High Access,Limited Emergency Access
OSM_node_5135304123,Garden Hill Homestead(close2017),Attraction,Sabah,Kota Belud,6.139372,116.448531,Klinik,Hospital,9508.6,9.509,Klinik,9.509,Unnamed Clinic,9.655,Unnamed Pharmacy,22.11,Limited Access,Moderate Emergency Access
OSM_node_5460602432,Kausar River Cruise,Attraction,Sabah,Kota Belud,6.416686,116.409082,Klinik Komuniti Alapbana Kota Belud,Clinic,6761.5,6.761,Hospital Daerah Kota Belud,8.002,Klinik Komuniti Alapbana Kota Belud,6.761,Guardian,7.216,Limited Access,Moderate Emergency Access
OSM_node_5460612829,Kawa-kawa River Cruise,Attraction,Sabah,Kota Belud,6.415405,116.406137,Klinik Komuniti Alapbana Kota Belud,Clinic,6741.3,6.741,Hospital Daerah Kota Belud,7.948,Klinik Komuniti Alapbana Kota Belud,6.741,Guardian,7.195,Limited Access,Moderate Emergency Access
OSM_node_4506699890,Kawa红树林,Attraction,Sabah,Kota Belud,6.350798,116.432869,Watsons,Pharmacy,521.7,0.522,Hospital Daerah Kota Belud,0.914,Klinik Kesihatan Ibu dan Anak,0.533,Watsons,0.522,High Access,High Emergency Access
OSM_node_5360308521,Palm Beach Resort,Attraction,Sabah,Kota Belud,6.706866,116.363725,Klinik Desa,Clinic,25555.7,25.556,Hospital Daerah Kota Belud,40.548,Klinik Desa,25.556,Farmasi afid,39.695,Low Access,Remote Emergency Access
OSM_node_5211903224,Rumah Bapa Afzan,Attraction,Sabah,Kota Belud,6.415043,116.401532,Klinik Komuniti Alapbana Kota Belud,Clinic,6910.5,6.91,Hospital Daerah Kota Belud,8.065,Klinik Komuniti Alapbana Kota Belud,6.911,Guardian,7.361,Limited Access,Moderate Emergency Access
OSM_node_5202494204,Substation Sayap,Attraction,Sabah,Kota Belud,6.164019,116.565281,Klinik Kesihatan Taginambur,Clinic,14622.3,14.622,Klinik,22.254,Klinik Kesihatan Taginambur,14.622,Unnamed Pharmacy,19.791,Low Access,Limited Emergency Access
OSM_node_5460602433,Tagal village Ecotourism,Attraction,Sabah,Kota Belud,6.263922,116.52806,Unnamed Clinic,Clinic,9656.4,9.656,Hospital Daerah Kota Belud,14.566,Unnamed Clinic,9.656,Watsons,14.771,Limited Access,Moderate Emergency Access
OSM_node_6160752169,Villa Valley View (3V),Attraction,Sabah,Kota Belud,6.275848,116.528538,Unnamed Clinic,Clinic,10334.3,10.334,Hospital Daerah Kota Belud,13.815,Unnamed Clinic,10.334,Watsons,13.94,Low Access,Moderate Emergency Access
OSM_node_5757442521,红树林长鼻猴萤火虫,Attraction,Sabah,Kota Belud,6.497113,116.499776,Klinik Desa,Clinic,12746.2,12.746,Hospital Daerah Kota Belud,18.583,Klinik Desa,12.746,Farmasi afid,17.465,Low Access,Limited Emergency Access
OSM_way_875902446,Pantai Merakit,Beach,Sabah,Kota Belud,6.356681,116.314556,Hospital Daerah Kota Belud,Hospital,12367.7,12.368,Hospital Daerah Kota Belud,12.368,Klinik Komuniti Alapbana Kota Belud,12.631,Guardian,12.77,Low Access,Moderate Emergency Access
OSM_way_176129713,Unnamed Beach,Beach,Sabah,Kota Belud,6.711432,116.356036,Klinik Desa,Clinic,26546.0,26.546,Hospital Daerah Kota Belud,41.2,Klinik Desa,26.546,Guardian,40.359,Low Access,Remote Emergency Access
OSM_way_723212642,Unnamed Beach,Beach,Sabah,Kota Belud,6.350218,116.308997,Hospital Daerah Kota Belud,Hospital,12936.8,12.937,Hospital Daerah Kota Belud,12.937,Klinik Komuniti Alapbana Kota Belud,13.278,Guardian,13.393,Low Access,Moderate Emergency Access
OSM_node_13722729102,Unnamed Theme Park,Theme Park,Sabah,Kota Belud,6.353137,116.430237,Guardian,Pharmacy,214.5,0.214,Hospital Daerah Kota Belud,0.883,Unnamed Clinic,0.304,Guardian,0.214,High Access,High Emergency Access
OSM_node_6487655209,Viewpoint of Mount Kinabalu (Popular),Viewpoint,Sabah,Kota Belud,6.027568,116.464219,Klinik Kesihatan Simpangan,Clinic,1134.9,1.135,Klinik,18.078,Klinik Kesihatan Simpangan,1.135,Unnamed Pharmacy,13.194,High Access,Limited Emergency Access
OSM_node_10212589245,Air Terjun Kimorugi,Waterfall,Sabah,Kota Belud,6.151009,116.520824,Klinik Kesihatan Taginambur,Clinic,11549.5,11.55,Klinik,17.33,Klinik Kesihatan Taginambur,11.55,Unnamed Pharmacy,19.305,Low Access,Limited Emergency Access
OSM_node_2093140403,UMS Aquarium & Marine Museum,Aquarium,Sabah,Kota Kinabalu,6.039796,116.112881,Pusat Rawatan Warga (UMS),Clinic,1473.8,1.474,Hospital Universiti Malaysia Sabah,2.088,Pusat Rawatan Warga (UMS),1.474,Guardian,1.86,High Access,High Emergency Access
OSM_node_9846488579,Arapaima Tank,Attraction,Sabah,Kota Kinabalu,5.977689,116.087782,Damai Specialist Centre,Hospital,995.6,0.996,Damai Specialist Centre,0.996,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.372,ALPRO Pharmacy,1.348,High Access,High Emergency Access
OSM_node_6057493685,Canopy Walk and Zip Lines,Attraction,Sabah,Kota Kinabalu,6.029732,116.014505,Watsons,Pharmacy,8384.8,8.385,Unnamed Hospital,8.512,Klinik Lau & Choong,8.523,Watsons,8.385,Limited Access,Moderate Emergency Access
OSM_node_6057494285,Chinese Temple,Attraction,Sabah,Kota Kinabalu,5.975415,116.088919,Damai Specialist Centre,Hospital,718.4,0.718,Damai Specialist Centre,0.718,Klinik Doctor Kheng,1.517,Sunshine Pharmacy,1.445,High Access,High Emergency Access
OSM_relation_15015876,Colonial Christian Cemetery,Attraction,Sabah,Kota Kinabalu,5.973267,116.082296,Unnamed Pharmacy,Pharmacy,999.4,0.999,Damai Specialist Centre,1.228,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.045,Unnamed Pharmacy,0.999,High Access,High Emergency Access
OSM_node_5791827853,Giant white pagoda and Chinese temple,Attraction,Sabah,Kota Kinabalu,5.950467,116.076207,Queen Elizabeth Hospital,Hospital,746.5,0.747,Queen Elizabeth Hospital,0.746,Klinik Kesihatan Ibu Dan Anak,0.952,Guardian,1.504,High Access,High Emergency Access
OSM_node_5039133721,Heritage Village Phase II,Attraction,Sabah,Kota Kinabalu,5.962315,116.074185,Klinik Kesihatan Ibu Dan Anak,Clinic,391.8,0.392,Jabatan Kecemasan QEH,0.64,Klinik Kesihatan Ibu Dan Anak,0.392,Kinlife Pharmacy,1.428,High Access,High Emergency Access
OSM_node_6057493785,Highest Point,Attraction,Sabah,Kota Kinabalu,6.021256,116.027173,Watsons,Pharmacy,6696.7,6.697,Unnamed Hospital,6.823,Klinik Lau & Choong,6.847,Watsons,6.697,Limited Access,Moderate Emergency Access
OSM_node_6056666688,Highest point,Attraction,Sabah,Kota Kinabalu,6.019853,116.021944,Watsons,Pharmacy,7087.9,7.088,Unnamed Hospital,7.22,Klinik Lau & Choong,7.193,Watsons,7.088,Limited Access,Moderate Emergency Access
OSM_way_289922329,Kota Kinabalu Wetland Centre,Attraction,Sabah,Kota Kinabalu,5.987452,116.089248,Guardian,Pharmacy,1302.4,1.302,Unnamed Hospital,1.331,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.727,Guardian,1.302,High Access,High Emergency Access
OSM_relation_14368025,Sapi Island,Attraction,Sabah,Kota Kinabalu,6.0095,116.006329,Gleneagles Kota Kinabalu,Hospital,7859.8,7.86,Gleneagles Kota Kinabalu,7.86,Unnamed Clinic,8.051,Unnamed Pharmacy,8.015,Limited Access,Moderate Emergency Access
OSM_node_4210148013,Pusat Orkid,Attraction,Sabah,Kota Kinabalu,5.961662,116.071783,Satu Malaysia,Clinic,255.5,0.256,Jabatan Kecemasan QEH,0.527,Satu Malaysia,0.256,Kinlife Pharmacy,1.158,High Access,High Emergency Access
OSM_node_6139905085,RM5 Fee To Walk Around Perimeter,Attraction,Sabah,Kota Kinabalu,5.994477,116.107196,Cosway Farmasi,Pharmacy,459.7,0.46,Hospital Wanita dan Kanak-Kanak Sabah,2.568,Health Clinic Likas,1.137,Cosway Farmasi,0.46,High Access,High Emergency Access
OSM_node_6031078085,Ruins of 3rd oldest building in KK,Attraction,Sabah,Kota Kinabalu,5.98668,116.078149,Guardian,Pharmacy,117.2,0.117,Unnamed Hospital,0.146,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,0.802,Guardian,0.117,High Access,High Emergency Access
OSM_node_4225381289,SK,Attraction,Sabah,Kota Kinabalu,5.969173,116.089018,Damai Specialist Centre,Hospital,459.8,0.46,Damai Specialist Centre,0.46,Klinik Doctor Kheng,0.825,Sunshine Pharmacy,0.755,High Access,High Emergency Access
OSM_node_5793172254,Stairs to great view of Mount Kinabalu,Attraction,Sabah,Kota Kinabalu,6.00342,116.206572,Klinik Mutiara,Clinic,8113.5,8.114,Hospital Wanita dan Kanak-Kanak Sabah,9.723,Klinik Mutiara,8.114,Guardian,8.373,Limited Access,Moderate Emergency Access
OSM_node_5759776021,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.995944,116.124948,Klinik Mutiara,Clinic,1068.0,1.068,Hospital Wanita dan Kanak-Kanak Sabah,2.11,Klinik Mutiara,1.068,Cosway Farmasi,2.065,High Access,High Emergency Access
OSM_node_9846474175,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.978216,116.088628,Damai Specialist Centre,Hospital,994.9,0.995,Damai Specialist Centre,0.995,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.455,ALPRO Pharmacy,1.403,High Access,High Emergency Access
OSM_node_9846474180,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977913,116.088338,Damai Specialist Centre,Hospital,982.2,0.982,Damai Specialist Centre,0.982,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.428,ALPRO Pharmacy,1.39,High Access,High Emergency Access
OSM_node_9846474185,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.97775,116.088387,Damai Specialist Centre,Hospital,963.9,0.964,Damai Specialist Centre,0.964,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.436,ALPRO Pharmacy,1.403,High Access,High Emergency Access
OSM_node_9846474190,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977622,116.088572,Damai Specialist Centre,Hospital,941.1,0.941,Damai Specialist Centre,0.941,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.459,ALPRO Pharmacy,1.428,High Access,High Emergency Access
OSM_node_9846474195,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977661,116.088133,Damai Specialist Centre,Hospital,970.9,0.971,Damai Specialist Centre,0.971,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.41,ALPRO Pharmacy,1.383,High Access,High Emergency Access
OSM_node_9847171511,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977586,116.088104,Damai Specialist Centre,Hospital,965.8,0.966,Damai Specialist Centre,0.966,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.409,ALPRO Pharmacy,1.385,High Access,High Emergency Access
OSM_node_9847171512,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977458,116.088117,Damai Specialist Centre,Hospital,953.3,0.953,Damai Specialist Centre,0.953,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.413,ALPRO Pharmacy,1.393,High Access,High Emergency Access
OSM_node_9847171513,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977387,116.087936,Damai Specialist Centre,Hospital,958.4,0.958,Damai Specialist Centre,0.958,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.395,ALPRO Pharmacy,1.38,High Access,High Emergency Access
OSM_node_9847172718,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977454,116.087833,Damai Specialist Centre,Hospital,971.1,0.971,Damai Specialist Centre,0.971,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.382,ALPRO Pharmacy,1.367,High Access,High Emergency Access
OSM_node_9847172719,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977399,116.087678,Damai Specialist Centre,Hospital,976.5,0.977,Damai Specialist Centre,0.976,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.367,ALPRO Pharmacy,1.355,High Access,High Emergency Access
OSM_node_9847172720,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977362,116.087589,Damai Specialist Centre,Hospital,979.2,0.979,Damai Specialist Centre,0.979,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.358,ALPRO Pharmacy,1.349,High Access,High Emergency Access
OSM_node_9847172721,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977738,116.087302,Damai Specialist Centre,Hospital,1031.6,1.032,Damai Specialist Centre,1.032,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.318,ALPRO Pharmacy,1.3,High Access,High Emergency Access
OSM_node_9847172722,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977511,116.087538,Damai Specialist Centre,Hospital,995.7,0.996,Damai Specialist Centre,0.996,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.349,ALPRO Pharmacy,1.335,High Access,High Emergency Access
OSM_node_9847172723,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977735,116.087489,Damai Specialist Centre,Hospital,1018.8,1.019,Damai Specialist Centre,1.019,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.339,ALPRO Pharmacy,1.318,High Access,High Emergency Access
OSM_node_9847172724,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977741,116.087532,Damai Specialist Centre,Hospital,1016.5,1.016,Damai Specialist Centre,1.017,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.343,ALPRO Pharmacy,1.322,High Access,High Emergency Access
OSM_node_9847172725,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977839,116.08748,Damai Specialist Centre,Hospital,1028.7,1.029,Damai Specialist Centre,1.029,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.336,ALPRO Pharmacy,1.311,High Access,High Emergency Access
OSM_node_9847172726,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977894,116.08756,Damai Specialist Centre,Hospital,1028.4,1.028,Damai Specialist Centre,1.028,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.343,ALPRO Pharmacy,1.316,High Access,High Emergency Access
OSM_node_9847172727,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.977836,116.087927,Damai Specialist Centre,Hospital,999.8,1.0,Damai Specialist Centre,1.0,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.385,ALPRO Pharmacy,1.354,High Access,High Emergency Access
OSM_node_9847172728,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.978105,116.08812,Damai Specialist Centre,Hospital,1013.0,1.013,Damai Specialist Centre,1.013,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.401,ALPRO Pharmacy,1.358,High Access,High Emergency Access
OSM_node_9847172729,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.978134,116.088299,Damai Specialist Centre,Hospital,1005.3,1.005,Damai Specialist Centre,1.005,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.42,ALPRO Pharmacy,1.374,High Access,High Emergency Access
OSM_node_9847172730,Unnamed Attraction,Attraction,Sabah,Kota Kinabalu,5.97809,116.088336,Damai Specialist Centre,Hospital,999.0,0.999,Damai Specialist Centre,0.999,Klinik Kesihatan Ibu dan Anak Pekan Kota Kinabalu,1.425,ALPRO Pharmacy,1.38,High Access,High Emergency Access
OSM_node_5724789021,Zip Line,Attraction,Sabah,Kota Kinabalu,6.012855,116.008137,Gleneagles Kota Kinabalu,Hospital,7924.2,7.924,Gleneagles Kota Kinabalu,7.924,Unnamed Clinic,8.052,Unnamed Pharmacy,8.01,Limited Access,Moderate Emergency Access
OSM_node_5755861722,Zipling Between Islands,Attraction,Sabah,Kota Kinabalu,6.012409,116.008533,Gleneagles Kota Kinabalu,Hospital,7859.1,7.859,Gleneagles Kota Kinabalu,7.859,Unnamed Clinic,7.99,Unnamed Pharmacy,7.948,Limited Access,Moderate Emergency Access
OSM_node_5798077109,阿里王 Aliwang,Attraction,Sabah,Kota Kinabalu,5.976234,116.072162,Unnamed Clinic,Clinic,123.6,0.124,Unnamed Hospital,1.188,Unnamed Clinic,0.124,Unnamed Pharmacy,0.194,High Access,High Emergency Access
OSM_relation_14368082,Hidden Beach,Beach,Sabah,Kota Kinabalu,6.007888,116.007001,Gleneagles Kota Kinabalu,Hospital,7695.9,7.696,Gleneagles Kota Kinabalu,7.696,Unnamed Clinic,7.904,Unnamed Pharmacy,7.871,Limited Access,Moderate Emergency Access
OSM_way_1503715906,Likas Beach,Beach,Sabah,Kota Kinabalu,5.993559,116.101511,Cosway Farmasi,Pharmacy,721.2,0.721,Damai Specialist Centre,2.736,Health Clinic Likas,1.738,Cosway Farmasi,0.721,High Access,High Emergency Access
OSM_way_158041205,Mamutik Island Beach,Beach,Sabah,Kota Kinabalu,5.966495,116.014215,Neigo Pharmacy,Pharmacy,4810.3,4.81,Gleneagles Kota Kinabalu,5.523,Persatuan Hemodialisis,4.841,Neigo Pharmacy,4.81,Moderate Access,Moderate Emergency Access
OSM_relation_14409848,Tanjung Aru Beach,Beach,Sabah,Kota Kinabalu,5.944116,116.044043,Neigo Pharmacy,Pharmacy,1640.1,1.64,Jabatan Kecemasan QEH,3.416,Persatuan Hemodialisis,1.792,Neigo Pharmacy,1.64,High Access,High Emergency Access
OSM_node_2789848838,UMS Beach,Beach,Sabah,Kota Kinabalu,6.041148,116.112026,Pusat Rawatan Warga (UMS),Clinic,1563.2,1.563,Hospital Universiti Malaysia Sabah,2.095,Pusat Rawatan Warga (UMS),1.563,Guardian,1.993,High Access,High Emergency Access
OSM_relation_14368108,Small Beach,Beach,Sabah,Kota Kinabalu,6.00773,116.005807,Gleneagles Kota Kinabalu,Hospital,7795.1,7.795,Gleneagles Kota Kinabalu,7.795,Unnamed Clinic,8.016,Unnamed Pharmacy,7.984,Limited Access,Moderate Emergency Access
OSM_way_97879648,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.012421,116.048785,Guardian,Pharmacy,4213.2,4.213,Unnamed Hospital,4.344,Klinik Lau & Choong,4.491,Guardian,4.213,Moderate Access,High Emergency Access
OSM_way_97884216,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.007481,116.054571,Guardian,Pharmacy,3369.9,3.37,Unnamed Hospital,3.502,Klinik Lau & Choong,3.671,Guardian,3.37,Moderate Access,High Emergency Access
OSM_way_289921504,Unnamed Beach,Beach,Sabah,Kota Kinabalu,5.974963,116.005674,Neigo Pharmacy,Pharmacy,6027.4,6.027,Gleneagles Kota Kinabalu,6.508,Persatuan Hemodialisis,6.041,Neigo Pharmacy,6.027,Limited Access,Moderate Emergency Access
OSM_way_359708988,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.043366,116.111613,Pusat Rawatan Warga (UMS),Clinic,1631.2,1.631,Hospital Universiti Malaysia Sabah,2.037,Pusat Rawatan Warga (UMS),1.631,Guardian,2.123,High Access,High Emergency Access
OSM_way_425380853,Unnamed Beach,Beach,Sabah,Kota Kinabalu,5.976573,116.0065,Neigo Pharmacy,Pharmacy,6017.8,6.018,Gleneagles Kota Kinabalu,6.44,Persatuan Hemodialisis,6.026,Neigo Pharmacy,6.018,Limited Access,Moderate Emergency Access
OSM_way_425380855,Unnamed Beach,Beach,Sabah,Kota Kinabalu,5.974665,116.002651,Neigo Pharmacy,Pharmacy,6323.6,6.324,Gleneagles Kota Kinabalu,6.837,Persatuan Hemodialisis,6.342,Neigo Pharmacy,6.324,Limited Access,Moderate Emergency Access
OSM_way_425380857,Unnamed Beach,Beach,Sabah,Kota Kinabalu,5.975309,116.00842,Neigo Pharmacy,Pharmacy,5765.6,5.766,Gleneagles Kota Kinabalu,6.211,Persatuan Hemodialisis,5.775,Neigo Pharmacy,5.766,Limited Access,Moderate Emergency Access
OSM_way_425392783,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.01056,116.050459,Guardian,Pharmacy,3937.9,3.938,Unnamed Hospital,4.068,Klinik Lau & Choong,4.215,Guardian,3.938,Moderate Access,High Emergency Access
OSM_way_425392793,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.012172,116.046756,Guardian,Pharmacy,4368.0,4.368,Unnamed Hospital,4.493,Klinik Lau & Choong,4.609,Guardian,4.368,Moderate Access,High Emergency Access
OSM_way_425392823,Unnamed Beach,Beach,Sabah,Kota Kinabalu,6.028404,116.05018,Guardian,Pharmacy,5452.2,5.452,Unnamed Hospital,5.621,Klinik Lau & Choong,5.93,Guardian,5.452,Limited Access,Moderate Emergency Access
